job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,job_demand_period,skill_AWS,skill_Azure,skill_Computer Vision,skill_Data Visualization,skill_Deep Learning,skill_Docker,skill_GCP,skill_Git,skill_Hadoop,skill_Java,skill_Kubernetes,skill_Linux,skill_MLOps,skill_Mathematics,skill_NLP,skill_PyTorch,skill_Python,skill_R,skill_SQL,skill_Scala,skill_Spark,skill_Statistics,skill_Tableau,skill_TensorFlow,high_paying
AI Specialist,115661.0,Executive,Contract,Israel,Medium,Israel,100,Doctorate,10,Consulting,2025-01-06,2025-02-25,1474,0.26,Cloud AI Solutions,50,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
AI Engineer,71060.0,Mid-level,Full-time,India,Large,India,0,Doctorate,4,Transportation,2025-04-08,2025-06-14,2235,1.0,DeepTech Ventures,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
AI Specialist,78433.0,Senior,Part-time,Austria,Medium,Austria,100,Bachelor,6,Telecommunications,2024-10-26,2024-12-30,839,0.5,Cloud AI Solutions,65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
AI Engineer,243039.0,Executive,Part-time,Australia,Large,Israel,100,Bachelor,15,Healthcare,2024-03-30,2024-06-03,2343,0.30000000000000004,Cloud AI Solutions,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
AI Engineer,53669.0,Mid-level,Freelance,China,Small,China,100,Doctorate,3,Energy,2024-12-21,2025-02-25,1701,0.8,Quantum Computing Inc,66,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
AI Scientist,49963.0,Entry-level,Freelance,China,Large,China,50,Associate,1,Retail,2024-03-07,2024-04-28,2152,0.30000000000000004,DataVision Ltd,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
AI Engineer,63638.0,Mid-level,Part-time,Finland,Medium,Switzerland,50,Bachelor,3,Real Estate,2024-03-07,2024-04-20,961,0.20000000000000018,Digital Transformation LLC,44,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AI Manager,156716.0,Executive,Full-time,Canada,Small,Canada,0,Associate,10,Telecommunications,2024-09-11,2024-10-16,1491,0.7600000000000002,Digital Transformation LLC,35,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Specialist,108388.0,Senior,Freelance,Australia,Medium,Australia,0,Master,9,Energy,2024-02-15,2024-03-16,1203,0.6399999999999999,Algorithmic Solutions,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AI Manager,180982.08000000002,Executive,Freelance,Germany,Small,Denmark,50,Doctorate,15,Automotive,2025-01-29,2025-03-30,2127,0.11999999999999988,DataVision Ltd,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
AI Engineer,66838.0,Mid-level,Freelance,South Korea,Small,South Korea,100,Doctorate,3,Media,2025-01-14,2025-03-22,1805,0.9600000000000002,AI Innovations,67,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
AI Scientist,80366.0,Mid-level,Part-time,Canada,Large,United States,100,Doctorate,2,Automotive,2024-10-04,2024-10-23,907,0.8600000000000003,DataVision Ltd,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
AI Engineer,143715.6,Mid-level,Freelance,Netherlands,Large,Netherlands,50,Doctorate,3,Transportation,2024-11-09,2024-12-27,1461,0.08000000000000007,DeepTech Ventures,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Data Scientist,148410.36000000002,Senior,Freelance,Netherlands,Small,Netherlands,50,Master,9,Gaming,2024-01-23,2024-03-10,2386,0.5,Future Systems,47,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
AI Engineer,283158.0,Executive,Full-time,Denmark,Medium,Denmark,0,Doctorate,16,Real Estate,2024-09-19,2024-11-12,1911,0.15999999999999992,Neural Networks Co,54,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
AI Engineer,110081.0,Senior,Part-time,Canada,Small,Canada,50,Doctorate,8,Automotive,2025-04-12,2025-05-15,1043,0.9800000000000002,Neural Networks Co,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
AI Engineer,176731.0,Senior,Contract,Switzerland,Medium,Germany,0,Doctorate,9,Finance,2025-01-03,2025-01-27,2002,0.15999999999999992,Autonomous Tech,24,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Manager,86482.0,Senior,Freelance,Japan,Small,Japan,100,Bachelor,5,Automotive,2025-04-15,2025-06-15,2021,0.7800000000000002,Quantum Computing Inc,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
AI Scientist,131033.0,Senior,Full-time,United States,Small,United States,100,Master,6,Transportation,2024-08-18,2024-09-17,2279,0.2400000000000002,TechCorp Inc,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
AI Specialist,292884.0,Executive,Contract,Switzerland,Large,Switzerland,100,Master,11,Consulting,2024-12-25,2025-02-23,940,0.06000000000000005,Smart Analytics,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
Senior Data Scientist,180720.72,Executive,Contract,Netherlands,Medium,Netherlands,50,Bachelor,16,Finance,2024-07-11,2024-08-31,528,0.3600000000000001,Autonomous Tech,51,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
AI Engineer,80279.64,Entry-level,Freelance,Netherlands,Medium,Netherlands,100,Associate,1,Gaming,2024-05-26,2024-07-13,2090,0.28000000000000025,Future Systems,48,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Scientist,85937.0,Mid-level,Full-time,India,Large,India,0,Bachelor,4,Energy,2024-07-20,2024-08-30,1090,0.8600000000000003,Advanced Robotics,41,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AI Engineer,111245.0,Senior,Contract,Israel,Large,Israel,100,Bachelor,9,Telecommunications,2024-08-18,2024-10-08,1751,0.18000000000000016,TechCorp Inc,51,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Scientist,76286.0,Mid-level,Full-time,China,Medium,Singapore,100,Associate,4,Telecommunications,2024-07-29,2024-10-07,1396,0.9600000000000002,TechCorp Inc,70,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
AI Manager,236052.0,Executive,Freelance,Canada,Medium,Canada,100,Doctorate,14,Education,2024-11-21,2025-01-02,2031,0.06000000000000005,AI Innovations,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
Data Scientist,136533.6,Senior,Part-time,France,Small,France,100,Associate,9,Healthcare,2025-02-14,2025-03-09,2144,0.3600000000000001,TechCorp Inc,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
AI Scientist,138746.52000000002,Mid-level,Freelance,Netherlands,Large,Ireland,100,Bachelor,4,Finance,2024-12-05,2025-01-28,1942,0.9800000000000002,Advanced Robotics,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
AI Engineer,105132.0,Senior,Full-time,Japan,Medium,Japan,0,Master,9,Telecommunications,2024-07-01,2024-08-09,1472,0.28000000000000025,Cognitive Computing,39,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
AI Specialist,214194.39,Executive,Full-time,United Kingdom,Small,United Kingdom,50,Bachelor,14,Consulting,2024-05-08,2024-06-28,1194,0.44000000000000017,DeepTech Ventures,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AI Engineer,101326.0,Senior,Contract,India,Medium,India,50,Bachelor,8,Real Estate,2024-06-29,2024-08-07,1237,0.8,DataVision Ltd,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI Specialist,71663.40000000001,Mid-level,Full-time,France,Small,France,50,Associate,2,Technology,2024-12-11,2025-01-04,1103,0.10000000000000009,Smart Analytics,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Senior Data Scientist,52833.600000000006,Entry-level,Freelance,Germany,Small,Germany,50,Bachelor,0,Retail,2024-08-03,2024-08-17,2208,0.3400000000000001,Cloud AI Solutions,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
AI Engineer,46233.0,Entry-level,Contract,Austria,Medium,Germany,0,Bachelor,1,Energy,2024-10-09,2024-11-07,1011,0.4800000000000002,Algorithmic Solutions,29,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,127606.0,Senior,Part-time,Sweden,Small,Sweden,100,Associate,7,Technology,2024-09-23,2024-10-11,502,0.52,Cognitive Computing,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
AI Scientist,94091.0,Senior,Contract,Sweden,Small,Sweden,0,Bachelor,7,Consulting,2025-01-08,2025-02-02,780,0.52,Predictive Systems,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
AI Engineer,39594.0,Entry-level,Freelance,China,Small,China,0,Associate,1,Government,2024-09-26,2024-10-12,1019,0.30000000000000004,Future Systems,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AI Engineer,226865.18,Executive,Freelance,United Kingdom,Small,United Kingdom,50,Master,11,Healthcare,2024-10-16,2024-12-05,1512,0.7000000000000002,Algorithmic Solutions,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Senior Data Scientist,138667.68000000002,Senior,Freelance,Netherlands,Medium,Netherlands,100,Doctorate,5,Telecommunications,2024-06-04,2024-07-09,862,0.6000000000000001,Future Systems,35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
AI Scientist,106597.0,Senior,Full-time,Japan,Medium,Japan,50,Doctorate,6,Finance,2024-09-26,2024-10-12,832,0.9199999999999999,Autonomous Tech,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
AI Engineer,172671.0,Executive,Part-time,Ireland,Large,Germany,100,Bachelor,13,Finance,2024-03-11,2024-05-18,1350,0.8200000000000001,DataVision Ltd,68,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
AI Scientist,84638.0,Senior,Contract,Ireland,Medium,Ireland,0,Master,7,Transportation,2024-03-23,2024-04-11,2367,0.45999999999999996,Future Systems,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AI Engineer,118399.0,Senior,Freelance,South Korea,Large,South Korea,100,Master,9,Government,2024-01-07,2024-02-14,1625,0.74,Neural Networks Co,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
AI Manager,182387.0,Senior,Freelance,Switzerland,Large,Switzerland,100,Doctorate,6,Manufacturing,2024-01-27,2024-03-17,2247,0.3800000000000001,Algorithmic Solutions,50,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Analyst,106900.56000000001,Mid-level,Contract,Netherlands,Large,India,50,Bachelor,2,Energy,2025-02-15,2025-03-09,2109,0.6800000000000002,TechCorp Inc,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
Data Analyst,305527.0,Executive,Part-time,Switzerland,Large,Austria,50,Master,14,Automotive,2024-11-20,2024-12-19,1161,0.8600000000000003,Smart Analytics,29,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AI Engineer,125012.16,Senior,Full-time,Netherlands,Small,Netherlands,0,Doctorate,8,Real Estate,2024-12-02,2025-01-03,1378,0.040000000000000036,Quantum Computing Inc,32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
AI Engineer,186923.0,Senior,Freelance,Norway,Medium,Netherlands,100,Master,9,Retail,2024-08-27,2024-09-14,1615,0.020000000000000018,Neural Networks Co,18,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
AI Engineer,74394.0,Mid-level,Contract,Finland,Large,Finland,50,Associate,2,Consulting,2025-01-28,2025-03-14,534,0.7000000000000002,AI Innovations,45,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
AI Engineer,62840.0,Entry-level,Contract,Norway,Small,Norway,50,Master,1,Finance,2024-03-18,2024-04-18,2207,0.8800000000000001,AI Innovations,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Data Analyst,200226.0,Executive,Part-time,Canada,Small,Canada,0,Associate,10,Technology,2025-04-05,2025-05-18,1912,0.9800000000000002,Machine Intelligence Group,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
AI Engineer,119281.0,Senior,Freelance,Sweden,Small,Sweden,100,Doctorate,5,Transportation,2025-02-25,2025-03-14,981,0.74,Predictive Systems,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Senior Data Scientist,143657.0,Senior,Freelance,Canada,Medium,Canada,100,Doctorate,6,Education,2024-08-13,2024-09-19,1893,0.74,Future Systems,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
Senior Data Scientist,203968.0,Executive,Contract,Singapore,Large,Singapore,0,Master,17,Technology,2025-01-24,2025-03-09,1059,0.020000000000000018,Advanced Robotics,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1
AI Scientist,156254.0,Executive,Part-time,Israel,Small,Israel,0,Doctorate,10,Manufacturing,2025-04-28,2025-05-24,1177,0.8200000000000001,Autonomous Tech,26,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
AI Engineer,86273.0,Entry-level,Part-time,Denmark,Medium,Denmark,0,Master,0,Consulting,2024-11-19,2025-01-07,2454,0.9600000000000002,DeepTech Ventures,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
AI Manager,202653.0,Senior,Full-time,United States,Large,United States,50,Master,6,Retail,2024-11-27,2025-01-24,1653,0.20000000000000018,Advanced Robotics,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
AI Engineer,62786.0,Entry-level,Part-time,South Korea,Large,South Korea,0,Doctorate,1,Healthcare,2024-01-17,2024-03-26,2033,0.11999999999999988,Advanced Robotics,69,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AI Manager,87805.0,Executive,Freelance,Japan,Small,Japan,100,Associate,11,Energy,2024-05-23,2024-06-21,1741,0.8399999999999999,Smart Analytics,29,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AI Engineer,87965.0,Entry-level,Full-time,United States,Large,United States,0,Bachelor,0,Gaming,2025-04-17,2025-05-18,1600,0.6800000000000002,Autonomous Tech,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Data Engineer,89765.0,Senior,Freelance,Austria,Medium,Austria,50,Associate,6,Gaming,2025-01-23,2025-02-10,1439,0.7800000000000002,Algorithmic Solutions,18,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AI Engineer,42975.0,Entry-level,Full-time,Finland,Small,Finland,100,Doctorate,1,Healthcare,2025-01-28,2025-03-31,1962,0.3400000000000001,AI Innovations,62,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,220287.0,Executive,Part-time,Denmark,Large,Denmark,50,Doctorate,10,Retail,2024-05-05,2024-07-05,1851,0.6600000000000001,Neural Networks Co,61,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
AI Manager,68632.92,Entry-level,Full-time,Germany,Medium,Germany,50,Bachelor,1,Education,2024-11-25,2025-02-03,2499,0.9800000000000002,AI Innovations,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AI Manager,146613.0,Senior,Part-time,Australia,Medium,Australia,50,Master,6,Retail,2024-05-27,2024-07-31,2098,0.6000000000000001,Smart Analytics,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
AI Engineer,63841.0,Mid-level,Contract,Finland,Large,Finland,50,Doctorate,3,Consulting,2024-04-28,2024-07-05,1928,0.52,Digital Transformation LLC,68,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AI Scientist,51605.0,Entry-level,Part-time,Israel,Large,France,100,Master,1,Retail,2024-01-30,2024-02-21,1242,0.8600000000000003,AI Innovations,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
AI Scientist,39309.0,Entry-level,Contract,Ireland,Medium,Netherlands,0,Master,0,Government,2025-02-27,2025-03-23,1348,0.94,TechCorp Inc,24,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
Data Analyst,210317.0,Executive,Full-time,Denmark,Small,Denmark,0,Doctorate,13,Automotive,2024-05-05,2024-06-30,1392,0.28000000000000025,Machine Intelligence Group,56,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
AI Scientist,91046.0,Senior,Contract,Finland,Small,Finland,50,Associate,9,Automotive,2025-04-23,2025-06-21,913,0.0,Algorithmic Solutions,59,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Data Engineer,156656.0,Senior,Freelance,Australia,Large,Australia,0,Bachelor,8,Government,2024-04-03,2024-05-03,1986,0.06000000000000005,AI Innovations,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AI Specialist,172122.0,Executive,Part-time,India,Large,Denmark,100,Bachelor,13,Technology,2024-01-27,2024-02-28,587,0.3800000000000001,Cognitive Computing,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
Data Analyst,136519.92,Mid-level,Part-time,United Kingdom,Medium,United Kingdom,0,Associate,4,Energy,2024-01-30,2024-03-23,759,1.0,Machine Intelligence Group,53,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Specialist,191955.0,Executive,Freelance,United States,Small,United States,100,Doctorate,12,Government,2024-10-11,2024-12-23,2057,0.3400000000000001,AI Innovations,73,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
AI Engineer,242072.28000000003,Executive,Freelance,France,Large,France,0,Master,18,Government,2024-10-07,2024-11-16,1511,0.6600000000000001,Cognitive Computing,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
AI Engineer,88109.0,Entry-level,Part-time,Norway,Small,Norway,100,Master,0,Retail,2025-04-18,2025-05-13,2067,0.94,Cloud AI Solutions,25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
AI Engineer,123787.0,Executive,Part-time,Finland,Large,South Korea,0,Doctorate,19,Real Estate,2024-11-20,2024-12-26,1844,0.7600000000000002,Algorithmic Solutions,36,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Senior Data Scientist,91721.16,Mid-level,Part-time,Netherlands,Small,India,0,Master,2,Government,2024-02-18,2024-03-29,1440,0.32000000000000006,Quantum Computing Inc,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
AI Specialist,80026.0,Entry-level,Full-time,United States,Large,United States,0,Master,1,Telecommunications,2025-03-31,2025-05-20,2214,0.9199999999999999,Advanced Robotics,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
AI Engineer,114023.0,Executive,Part-time,Finland,Large,Finland,50,Associate,14,Healthcare,2024-02-20,2024-04-27,1174,0.5,Future Systems,67,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Data Scientist,46777.0,Entry-level,Part-time,Ireland,Small,Ireland,0,Associate,0,Healthcare,2024-01-04,2024-02-18,1585,0.52,Advanced Robotics,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
AI Specialist,206449.0,Executive,Freelance,Australia,Small,Israel,100,Bachelor,18,Transportation,2025-01-09,2025-01-30,2472,0.21999999999999997,Cognitive Computing,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
AI Engineer,100445.40000000001,Senior,Full-time,France,Small,Austria,0,Doctorate,5,Gaming,2025-03-07,2025-05-10,878,0.6800000000000002,Algorithmic Solutions,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AI Manager,236759.75,Executive,Part-time,United Kingdom,Small,United Kingdom,50,Master,17,Real Estate,2024-07-11,2024-08-06,1226,0.040000000000000036,Machine Intelligence Group,26,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
AI Engineer,198810.0,Executive,Freelance,Ireland,Large,Ireland,0,Doctorate,14,Energy,2024-10-24,2024-12-25,2225,0.6000000000000001,DeepTech Ventures,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
AI Engineer,267081.0,Executive,Full-time,Sweden,Large,Sweden,100,Master,17,Real Estate,2024-10-09,2024-12-18,2435,0.06000000000000005,Future Systems,70,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
AI Specialist,93853.0,Senior,Part-time,Finland,Small,Finland,50,Bachelor,8,Retail,2024-10-04,2024-11-29,1680,0.9199999999999999,Advanced Robotics,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
AI Engineer,145969.0,Senior,Part-time,Canada,Large,Canada,50,Doctorate,9,Technology,2024-03-22,2024-05-06,1592,0.32000000000000006,Autonomous Tech,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
AI Engineer,133209.0,Senior,Contract,Singapore,Medium,Singapore,50,Master,8,Media,2024-10-11,2024-12-20,1296,0.9800000000000002,TechCorp Inc,70,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Data Analyst,84398.0,Entry-level,Full-time,Switzerland,Small,Switzerland,0,Bachelor,0,Finance,2024-02-09,2024-03-29,1584,0.7600000000000002,Predictive Systems,49,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
AI Engineer,188294.0,Executive,Freelance,Switzerland,Small,Switzerland,50,Associate,14,Transportation,2025-04-01,2025-05-30,2162,0.2400000000000002,AI Innovations,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Data Analyst,158378.0,Mid-level,Full-time,Norway,Large,Norway,100,Master,4,Media,2024-08-30,2024-10-28,2370,0.6600000000000001,Autonomous Tech,59,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Senior Data Scientist,95144.0,Mid-level,Freelance,Sweden,Medium,Sweden,100,Associate,2,Telecommunications,2024-10-21,2024-11-28,1798,0.6399999999999999,Digital Transformation LLC,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Data Scientist,88939.0,Senior,Contract,Canada,Small,Canada,0,Bachelor,6,Retail,2024-01-30,2024-03-24,656,0.45999999999999996,Predictive Systems,54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
AI Engineer,67619.0,Entry-level,Contract,Denmark,Medium,United States,50,Doctorate,1,Transportation,2024-05-22,2024-07-15,2476,0.20000000000000018,Smart Analytics,54,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Engineer,39377.0,Entry-level,Contract,Japan,Small,Japan,50,Doctorate,0,Telecommunications,2024-10-10,2024-12-07,2405,0.8200000000000001,Algorithmic Solutions,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
AI Scientist,47355.0,Entry-level,Contract,Ireland,Small,Ireland,0,Bachelor,1,Media,2024-01-16,2024-02-22,979,0.41999999999999993,TechCorp Inc,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
Data Scientist,156105.0,Executive,Contract,Japan,Small,Japan,50,Master,14,Government,2024-12-14,2025-02-08,1482,0.14000000000000012,AI Innovations,56,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist,56444.0,Mid-level,Freelance,Austria,Medium,Austria,0,Bachelor,3,Retail,2024-02-18,2024-03-24,1082,0.020000000000000018,Machine Intelligence Group,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
AI Engineer,66872.0,Mid-level,Part-time,Ireland,Large,United States,50,Associate,3,Consulting,2024-08-05,2024-10-10,1563,0.8200000000000001,Advanced Robotics,66,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
AI Engineer,160879.0,Senior,Full-time,Denmark,Medium,Ireland,0,Associate,6,Government,2024-03-19,2024-05-25,779,0.54,Algorithmic Solutions,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
AI Manager,91810.0,Entry-level,Contract,Denmark,Medium,Australia,0,Associate,0,Technology,2025-04-28,2025-07-03,1107,0.8600000000000003,Advanced Robotics,66,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
